Time(Iteration),CLCB_Attack,CLCB
4132,22,12
4133,26,16
4134,17,14
4135,15,17
4136,19,15
4137,23,13
4138,19,12
4139,15,14
4140,17,12
4141,23,8
4142,19,22
4143,10,14
4144,24,15
4145,21,15
4146,13,10
4147,24,12
4148,17,12
4149,26,14
4150,21,9
4151,35,10
4152,11,15
4153,20,10
4154,20,15
4155,20,18
4156,22,11
4157,20,16
4158,22,15
4159,18,14
4160,19,18
4161,21,9
4162,15,15
4163,21,10
4164,18,9
4165,20,13
4166,26,20
4167,15,11
4168,17,15
4169,17,7
4170,19,17
4171,23,16
4172,21,19
4173,23,13
4174,22,9
4175,15,11
4176,13,11
4177,14,11
4178,22,12
4179,16,11
4180,19,14
4181,23,14
4182,15,20
4183,24,5
4184,18,14
4185,19,11
4186,23,14
4187,27,15
4188,20,12
4189,20,15
4190,16,19
4191,21,8
4192,15,13
4193,22,13
4194,26,5
4195,21,15
4196,12,13
4197,19,14
4198,23,15
4199,26,10
4200,24,13
4201,26,7
4202,27,10
4203,22,15
4204,16,20
4205,22,16
4206,19,9
4207,15,10
4208,16,7
4209,18,18
4210,27,12
4211,29,16
4212,22,12
4213,28,14
4214,19,11
4215,26,12
4216,18,13
4217,16,14
4218,25,10
4219,19,10
4220,23,14
4221,16,14
4222,17,10
4223,18,14
4224,13,11
4225,15,10
4226,15,17
4227,23,10
4228,17,15
4229,21,18
4230,23,15
4231,23,13
4232,33,15
4233,27,19
4234,12,10
4235,19,15
4236,20,12
4237,20,12
4238,20,9
4239,16,10
4240,19,13
4241,20,17
4242,15,8
4243,17,17
4244,25,17
4245,26,9
4246,24,16
4247,16,12
4248,15,15
4249,24,12
4250,17,12
4251,24,11
4252,21,10
4253,19,15
4254,19,17
4255,18,9
4256,21,14
4257,20,11
4258,20,17
4259,21,10
4260,20,11
4261,26,17
4262,22,17
4263,21,11
4264,16,15
4265,10,8
4266,24,16
4267,23,11
4268,16,15
4269,23,12
4270,23,14
4271,13,11
4272,16,16
4273,25,15
4274,23,17
4275,23,15
4276,12,10
4277,15,20
4278,19,15
4279,13,18
4280,17,14
4281,22,12
4282,16,13
4283,20,16
4284,21,9
4285,19,15
4286,19,8
4287,21,13
4288,19,14
4289,20,13
4290,15,17
4291,17,14
4292,23,20
4293,21,12
4294,20,18
4295,23,13
4296,20,15
4297,20,12
4298,20,13
4299,13,16
4300,22,13
4301,27,19
4302,16,11
4303,23,14
4304,18,18
4305,21,18
4306,14,12
4307,21,7
4308,21,10
4309,28,10
4310,20,9
4311,25,12
4312,11,15
4313,25,14
4314,32,13
4315,16,17
4316,17,20
4317,16,16
4318,19,10
4319,21,12
4320,19,13
4321,30,7
4322,20,13
4323,16,15
4324,11,23
4325,27,16
4326,27,11
4327,19,17
4328,20,3
4329,19,17
4330,19,18
4331,26,9
4332,16,11
4333,19,9
4334,14,11
4335,12,12
4336,16,11
4337,24,13
4338,13,17
4339,25,16
4340,29,15
4341,22,15
4342,13,12
4343,21,7
4344,24,14
4345,26,17
4346,22,23
4347,22,11
4348,17,15
4349,31,15
4350,19,16
4351,17,9
4352,21,8
4353,21,7
4354,26,13
4355,16,12
4356,23,11
4357,18,12
4358,18,16
4359,24,8
4360,24,11
4361,13,8
4362,22,20
4363,20,21
4364,31,11
4365,24,16
4366,25,15
4367,21,7
4368,19,18
4369,19,7
4370,26,18
4371,25,12
4372,14,9
4373,24,14
4374,27,16
4375,18,6
4376,20,12
4377,17,8
4378,18,14
4379,22,12
4380,26,9
4381,27,19
4382,23,13
4383,20,18
4384,20,17
4385,20,9
4386,20,10
4387,16,11
4388,18,11
4389,25,22
4390,21,18
4391,15,13
4392,14,17
4393,22,11
4394,20,15
4395,18,20
4396,25,14
4397,21,8
4398,19,15
4399,22,14
4400,20,15
4401,17,12
4402,14,16
4403,19,16
4404,24,16
4405,22,15
4406,22,9
4407,16,11
4408,22,14
4409,21,12
4410,16,19
4411,20,17
4412,23,10
4413,30,16
4414,22,8
4415,15,8
4416,19,14
4417,26,18
4418,19,16
4419,29,20
4420,23,13
4421,19,10
4422,21,14
4423,26,14
4424,13,15
4425,12,8
4426,18,14
4427,24,12
4428,13,13
4429,9,17
4430,21,11
4431,20,8
4432,10,17
4433,18,15
4434,23,10
4435,19,14
4436,21,9
4437,12,8
4438,26,17
4439,23,13
4440,17,16
4441,23,6
4442,21,15
4443,23,18
4444,21,7
4445,23,14
4446,16,10
4447,21,22
4448,15,13
4449,20,15
4450,17,16
4451,18,7
4452,22,11
4453,12,19
4454,27,12
4455,23,7
4456,13,13
4457,23,21
4458,30,14
4459,19,17
4460,21,9
4461,26,19
4462,10,15
4463,15,11
4464,18,11
4465,23,15
4466,16,13
4467,17,9
4468,23,22
4469,22,19
4470,16,23
4471,19,6
4472,19,13
4473,24,17
4474,22,11
4475,18,7
4476,16,17
4477,25,8
4478,20,11
4479,21,24
4480,24,12
4481,15,13
4482,22,9
4483,15,8
4484,16,26
4485,20,14
4486,22,22
4487,24,19
4488,18,17
4489,29,12
4490,22,13
4491,14,14
4492,22,11
4493,13,11
4494,27,8
4495,23,14
4496,17,18
4497,18,17
4498,26,9
4499,18,11
4500,21,13
4501,21,19
4502,19,15
4503,18,10
4504,19,15
4505,23,17
4506,22,12
4507,24,20
4508,18,11
4509,17,15
4510,13,13
4511,20,4
4512,17,14
4513,18,20
4514,25,8
4515,22,6
4516,20,13
4517,27,15
4518,22,8
4519,23,21
4520,21,17
4521,19,7
4522,23,13
4523,20,16
4524,15,18
4525,12,12
4526,14,17
4527,22,9
4528,18,11
4529,17,8
4530,20,11
4531,19,4
4532,21,21
4533,24,11
4534,22,11
4535,17,14
4536,22,17
4537,17,16
4538,13,9
4539,22,8
4540,17,15
4541,20,8
4542,31,12
4543,22,13
4544,20,18
4545,28,14
4546,17,18
4547,23,12
4548,25,15
4549,15,12
4550,23,16
4551,23,8
4552,20,11
4553,14,17
4554,26,14
4555,17,16
4556,17,5
4557,18,10
4558,22,7
4559,19,11
4560,23,17
4561,20,11
4562,16,16
4563,30,9
4564,17,20
4565,18,14
4566,19,16
4567,22,12
4568,21,10
4569,19,20
4570,16,13
4571,13,9
4572,15,13
4573,10,17
4574,16,22
4575,21,7
4576,15,17
4577,21,16
4578,17,15
4579,20,18
4580,26,15
4581,23,12
4582,14,14
4583,27,13
4584,10,16
4585,18,17
4586,12,13
4587,18,8
4588,17,17
4589,26,21
4590,14,17
4591,15,16
4592,20,8
4593,20,13
4594,25,15
4595,19,16
4596,14,13
4597,16,9
4598,13,15
4599,10,16
4600,8,15
4601,17,13
4602,24,21
4603,19,8
4604,22,10
4605,10,16
4606,24,12
4607,27,14
4608,22,10
4609,16,17
4610,19,14
4611,17,18
4612,13,13
4613,20,16
4614,16,16
4615,26,14
4616,15,12
4617,16,21
4618,15,12
4619,24,14
4620,15,9
4621,19,12
4622,15,10
4623,21,17
4624,10,8
4625,25,14
4626,25,10
4627,17,17
4628,24,17
4629,24,27
4630,25,31
4631,14,11
4632,19,6
4633,18,15
4634,17,11
4635,16,5
4636,14,10
4637,22,18
4638,19,16
4639,20,16
4640,17,15
4641,26,11
4642,16,12
4643,18,16
4644,26,9
4645,22,12
4646,22,8
4647,13,12
4648,27,15
4649,20,12
4650,14,10
4651,21,9
4652,24,20
4653,20,8
4654,19,20
4655,28,15
4656,22,13
4657,20,9
4658,18,18
4659,19,14
4660,28,17
4661,15,20
4662,22,15
4663,21,15
4664,14,12
4665,24,14
4666,24,16
4667,20,22
4668,28,13
4669,16,9
4670,22,14
4671,20,22
4672,18,12
4673,19,16
4674,26,19
4675,12,11
4676,22,6
4677,18,10
4678,25,15
4679,28,13
4680,13,11
4681,23,16
4682,21,13
4683,18,14
4684,17,16
4685,17,12
4686,13,10
4687,10,17
4688,21,13
4689,21,10
4690,25,14
4691,16,9
4692,15,14
4693,13,10
4694,30,13
4695,22,13
4696,25,8
4697,19,16
4698,17,16
4699,22,13
4700,26,20
4701,22,15
4702,20,9
4703,14,6
4704,20,14
4705,25,11
4706,31,11
4707,20,8
4708,16,17
4709,17,15
4710,18,19
4711,11,13
4712,20,13
4713,23,13
4714,20,14
4715,28,7
4716,33,12
4717,19,9
4718,19,10
4719,21,9
4720,15,18
4721,22,18
4722,21,16
4723,21,13
4724,16,14
4725,17,15
4726,27,13
4727,22,11
4728,16,10
4729,16,13
4730,17,15
4731,24,8
4732,16,15
4733,18,11
4734,23,13
4735,14,12
4736,24,23
4737,17,18
4738,21,14
4739,13,12
4740,24,13
4741,20,8
4742,35,8
4743,22,9
4744,16,14
4745,19,12
4746,21,15
4747,20,16
4748,16,16
4749,19,12
4750,22,13
4751,25,15
4752,13,14
4753,19,18
4754,27,8
4755,23,11
4756,22,17
4757,17,10
4758,27,14
4759,23,15
4760,9,14
4761,20,8
4762,15,13
4763,24,11
4764,18,18
4765,22,10
4766,21,16
4767,29,17
4768,22,25
4769,20,12
4770,25,11
4771,29,15
4772,23,17
4773,27,19
4774,16,13
4775,22,11
4776,23,14
4777,15,14
4778,17,4
4779,10,6
4780,21,10
4781,12,11
4782,16,14
4783,23,11
4784,23,17
4785,19,10
4786,22,18
4787,19,15
4788,25,12
4789,20,7
4790,23,12
4791,17,12
4792,15,12
4793,16,14
4794,28,17
4795,14,14
4796,31,9
4797,18,11
4798,22,24
4799,23,14
4800,24,15
4801,18,16
4802,13,17
4803,24,13
4804,32,10
4805,16,14
4806,23,17
4807,27,15
4808,15,14
4809,22,19
4810,11,14
4811,10,13
4812,16,16
4813,14,9
4814,16,15
4815,23,13
4816,16,5
4817,14,10
4818,19,11
4819,25,14
4820,27,11
4821,19,14
4822,24,19
4823,17,21
4824,20,12
4825,21,14
4826,15,18
4827,22,18
4828,13,13
4829,15,15
4830,19,8
4831,17,16
4832,21,4
4833,14,12
4834,28,17
4835,20,15
4836,13,17
4837,19,10
4838,24,19
4839,16,20
4840,26,7
4841,27,18
4842,23,14
4843,14,13
4844,17,12
4845,20,14
4846,21,17
4847,27,17
4848,20,15
4849,15,13
4850,21,16
4851,18,11
4852,20,13
4853,21,12
4854,14,16
4855,17,10
4856,11,12
4857,11,13
4858,18,19
4859,25,17
4860,18,10
4861,37,12
4862,22,18
4863,18,13
4864,21,13
4865,21,11
4866,15,17
4867,26,14
4868,17,7
4869,20,7
4870,16,15
4871,24,17
4872,24,22
4873,23,13
4874,27,9
4875,26,15
4876,29,11
4877,33,9
4878,15,10
4879,18,13
4880,19,16
4881,27,14
4882,17,15
4883,28,6
4884,19,17
4885,17,15
4886,18,9
4887,19,8
4888,18,12
4889,19,10
4890,14,12
4891,20,15
4892,22,11
4893,14,14
4894,30,17
4895,22,16
4896,17,21
4897,20,19
4898,21,15
4899,24,11
4900,19,15
4901,16,18
4902,13,11
4903,22,13
4904,27,24
4905,26,13
4906,21,11
4907,15,9
4908,23,15
4909,20,10
4910,18,18
4911,29,12
4912,15,13
4913,20,12
4914,16,14
4915,23,12
4916,19,14
4917,17,17
4918,18,19
4919,28,9
4920,16,15
4921,25,11
4922,15,12
4923,19,13
4924,17,14
4925,24,17
4926,20,17
4927,20,10
4928,23,14
4929,16,10
4930,19,15
4931,21,15
4932,20,11
4933,24,9
4934,19,14
4935,22,9
4936,25,15
4937,23,9
4938,25,15
4939,27,11
4940,20,15
4941,19,19
4942,14,13
4943,25,18
4944,16,12
4945,25,9
4946,18,10
4947,21,16
4948,20,13
4949,14,10
4950,11,15
4951,20,11
4952,22,9
4953,13,16
4954,19,15
4955,21,15
4956,24,13
4957,12,15
4958,19,8
4959,21,14
4960,17,13
4961,12,14
4962,16,10
4963,19,8
4964,23,13
4965,20,11
4966,16,15
4967,23,27
4968,17,13
4969,22,14
4970,33,17
4971,15,16
4972,22,11
4973,20,10
4974,12,11
4975,23,13
4976,26,16
4977,20,18
4978,30,14
4979,25,17
4980,21,18
4981,24,16
4982,24,13
4983,18,10
4984,17,15
4985,21,12
4986,25,19
4987,25,9
4988,19,13
4989,13,13
4990,21,15
4991,22,12
4992,21,12
4993,20,11
4994,17,16
4995,20,10
4996,20,25
4997,19,6
4998,18,13
4999,17,12
5000,25,12
5001,23,12
5002,25,10
5003,19,13
5004,28,20
5005,12,10
5006,21,11
5007,19,14
5008,16,18
5009,25,16
5010,12,5
5011,21,11
5012,21,10
5013,17,7
5014,23,14
5015,14,14
5016,19,12
5017,32,10
5018,16,14
5019,19,15
5020,21,13
5021,24,20
5022,14,9
5023,16,14
5024,21,18
5025,16,13
5026,27,11
5027,12,14
5028,19,11
5029,16,15
5030,22,17
5031,25,14
5032,18,10
5033,15,19
5034,27,14
5035,23,15
5036,24,15
5037,18,12
5038,15,10
5039,26,11
5040,26,15
5041,19,11
5042,22,15
5043,18,16
5044,21,9
5045,21,11
5046,21,15
5047,26,9
5048,22,17
5049,18,12
5050,20,24
5051,13,10
5052,17,16
5053,16,11
5054,20,16
5055,20,14
5056,18,19
5057,19,11
5058,18,4
5059,20,14
5060,23,18
5061,23,13
5062,20,8
5063,16,10
5064,19,16
5065,15,15
5066,12,17
5067,24,11
5068,22,9
5069,19,14
5070,18,17
5071,18,13
5072,20,13
5073,20,14
5074,21,12
5075,19,10
5076,27,18
5077,20,20
5078,18,8
5079,14,11
5080,11,9
5081,21,10
5082,11,13
5083,23,17
5084,20,7
5085,24,12
5086,19,9
5087,24,10
5088,16,19
5089,30,16
5090,18,13
5091,15,9
5092,17,14
5093,14,13
5094,11,8
5095,26,19
5096,12,14
5097,19,12
5098,23,12
5099,27,6
5100,16,8
5101,18,10
5102,20,14
5103,22,12
5104,28,15
5105,18,18
5106,22,8
5107,29,11
5108,25,13
5109,21,10
5110,22,18
5111,22,21
5112,19,13
5113,19,19
5114,17,13
5115,24,11
5116,12,16
5117,15,10
5118,19,18
5119,20,13
5120,25,20
5121,18,16
5122,19,15
5123,25,11
5124,14,15
5125,26,15
5126,31,11
5127,26,12
5128,11,21
5129,22,8
5130,19,15
5131,22,12
5132,17,11
5133,26,17
5134,22,12
5135,22,12
5136,22,12
5137,22,22
5138,20,20
5139,23,16
5140,25,9
5141,11,17
5142,15,15
5143,17,15
5144,22,17
5145,16,9
5146,19,12
5147,14,15
5148,14,19
5149,17,12
5150,19,11
5151,20,14
5152,19,12
5153,21,19
5154,25,12
5155,20,11
5156,14,18
5157,21,8
5158,28,12
5159,13,14
5160,9,10
5161,20,17
5162,13,18
5163,20,16
5164,21,15
5165,20,12
5166,20,12
5167,32,10
5168,24,12
5169,20,10
5170,25,17
5171,11,22
5172,16,14
5173,18,9
5174,24,9
5175,27,7
5176,20,13
5177,16,16
5178,21,15
5179,20,13
5180,27,17
5181,26,8
5182,24,14
5183,23,14
5184,10,15
5185,20,12
5186,19,8
5187,24,13
5188,19,12
5189,14,10
5190,22,13
5191,17,14
5192,14,13
5193,12,19
5194,18,16
5195,23,10
5196,19,7
5197,21,12
5198,15,13
5199,24,11
5200,21,12
5201,18,12
5202,19,15
5203,17,15
5204,19,13
5205,25,18
5206,19,11
5207,21,18
5208,23,8
5209,16,14
5210,28,13
5211,22,14
5212,18,15
5213,20,13
5214,21,21
5215,21,18
5216,19,10
5217,20,10
5218,23,16
5219,20,8
5220,27,8
5221,25,19
5222,18,16
5223,22,15
5224,22,15
5225,19,14
5226,15,15
5227,21,9
5228,20,14
5229,20,17
5230,26,13
5231,21,15
5232,13,14
5233,20,10
5234,21,9
5235,21,15
5236,14,15
5237,26,15
5238,22,15
5239,22,18
5240,22,12
5241,18,10
5242,19,14
5243,20,17
5244,24,14
5245,23,12
5246,18,9
5247,18,14
5248,20,8
5249,13,8
5250,19,11
5251,17,15
5252,13,8
5253,22,20
5254,22,20
5255,22,15
5256,22,11
5257,19,14
5258,12,13
5259,28,15
5260,13,7
5261,27,11
5262,19,17
5263,24,13
5264,19,15
5265,13,13
5266,24,16
5267,25,11
5268,13,16
5269,19,13
5270,21,12
5271,23,7
5272,24,10
5273,21,15
5274,17,19
5275,22,13
5276,17,13
5277,18,10
5278,23,12
5279,15,14
5280,20,10
5281,18,12
5282,16,13
5283,18,9
5284,18,17
5285,18,12
5286,12,9
5287,16,17
5288,23,22
5289,16,14
5290,16,9
5291,16,15
5292,23,10
5293,23,13
5294,16,13
5295,18,14
5296,18,22
5297,29,18
5298,18,15
5299,13,9
5300,20,9
5301,24,14
5302,20,16
5303,19,10
5304,19,10
5305,25,17
5306,19,8
5307,27,11
5308,19,14
5309,19,7
5310,22,20
5311,19,23
5312,24,16
5313,16,11
5314,19,15
5315,16,13
5316,25,10
5317,19,7
5318,23,11
5319,27,12
5320,18,19
5321,16,11
5322,20,14
5323,25,14
5324,25,16
5325,27,16
5326,18,14
5327,23,12
5328,21,15
5329,20,15
5330,15,19
5331,21,7
5332,18,14
5333,19,16
5334,23,12
5335,22,14
5336,18,8
5337,24,13
5338,15,13
5339,17,14
5340,22,18
5341,15,16
5342,21,7
5343,21,14
5344,29,13
5345,20,19
5346,15,13
5347,20,17
5348,13,16
5349,26,19
5350,21,11
5351,20,13
5352,14,8
5353,19,16
5354,21,10
5355,20,18
5356,14,10
5357,27,15
5358,21,10
5359,9,22
5360,17,13
5361,16,10
5362,24,15
5363,14,8
5364,13,14
5365,21,14
5366,20,17
5367,21,18
5368,18,10
5369,19,10
5370,22,12
5371,9,13
5372,18,11
5373,13,16
5374,20,11
5375,24,9
5376,18,12
5377,9,9
5378,23,20
5379,19,15
5380,17,16
5381,18,18
5382,19,14
5383,21,9
5384,22,10
5385,16,12
5386,19,9
5387,21,9
5388,22,26
5389,21,22
5390,16,9
5391,14,14
5392,15,15
5393,23,12
5394,21,17
5395,23,13
5396,21,8
5397,16,10
5398,23,14
5399,24,12
5400,16,13
5401,15,14
5402,19,10
5403,18,11
5404,21,9
5405,20,8
5406,18,13
5407,17,13
5408,20,12
5409,16,17
5410,21,12
5411,21,17
5412,15,10
5413,22,11
5414,17,16
5415,24,17
5416,15,14
5417,18,18
5418,22,23
5419,21,11
5420,26,13
5421,18,16
5422,15,13
5423,19,20
5424,21,13
5425,15,12
5426,26,12
5427,26,11
5428,29,7
5429,15,24
5430,20,13
5431,32,10
5432,17,16
5433,23,14
5434,26,20
5435,17,17
5436,11,18
5437,18,13
5438,15,14
5439,15,14
5440,21,13
5441,14,10
5442,24,14
5443,22,21
5444,15,20
5445,22,10
5446,26,8
5447,21,12
5448,21,10
5449,18,13
5450,24,14
5451,22,14
5452,17,16
5453,18,16
5454,17,9
5455,13,10
5456,19,14
5457,21,7
5458,20,21
5459,21,9
5460,21,14
5461,23,8
5462,12,16
5463,15,17
5464,16,13
5465,28,12
5466,31,11
5467,20,17
5468,20,18
5469,26,11
5470,17,14
5471,20,10
5472,24,21
5473,31,14
5474,11,13
5475,23,15
5476,17,20
5477,24,24
5478,19,18
5479,12,10
5480,28,17
5481,24,8
5482,23,11
5483,22,11
5484,20,17
5485,17,13
5486,15,12
5487,18,13
5488,21,11
5489,15,11
5490,20,16
5491,21,16
5492,15,16
5493,12,17
5494,14,11
5495,15,10
5496,17,12
5497,18,12
5498,20,19
5499,16,16
5500,27,19
5501,26,15
5502,34,9
5503,20,8
5504,20,9
5505,23,12
5506,12,10
5507,19,16
5508,20,14
5509,24,13
5510,23,21
5511,29,17
5512,21,5
5513,36,19
5514,17,8
5515,25,18
5516,23,13
5517,19,11
5518,14,12
5519,27,9
5520,21,18
5521,20,14
5522,19,16
5523,19,14
5524,15,21
5525,19,17
5526,21,8
5527,16,13
5528,20,10
5529,16,9
5530,24,17
5531,23,13
5532,31,16
5533,16,10
5534,15,12
5535,18,19
5536,19,12
5537,20,14
5538,16,16
5539,25,11
5540,22,7
5541,21,14
5542,21,15
5543,15,11
5544,19,7
5545,24,10
5546,23,16
5547,15,13
5548,23,14
5549,17,12
5550,22,14
5551,17,13
5552,25,10
5553,31,16
5554,19,13
5555,20,11
5556,20,15
5557,21,16
5558,25,13
5559,16,15
5560,23,10
5561,21,18
5562,25,7
5563,20,26
5564,27,18
5565,21,15
5566,17,16
5567,22,24
5568,25,8
5569,17,7
5570,24,16
5571,17,13
5572,22,13
5573,14,21
5574,16,12
5575,14,10
5576,22,18
5577,18,11
5578,18,18
5579,30,15
5580,16,15
5581,25,10
5582,33,7
5583,21,12
5584,14,6
5585,16,16
5586,14,13
5587,21,17
5588,15,14
5589,24,8
5590,22,14
5591,21,9
5592,14,11
5593,15,12
5594,18,12
5595,18,13
5596,20,12
5597,18,12
5598,18,6
5599,19,18
5600,16,20
5601,15,14
5602,22,15
5603,22,8
5604,28,17
5605,17,11
5606,31,12
5607,18,9
5608,17,14
5609,22,10
5610,19,14
5611,20,13
5612,15,13
5613,25,14
5614,21,8
5615,17,11
5616,29,20
5617,21,15
5618,17,14
5619,19,11
5620,24,7
5621,19,12
5622,20,15
5623,15,17
5624,19,14
5625,16,11
5626,17,14
5627,23,20
5628,26,11
5629,17,12
5630,31,14
5631,22,6
5632,20,14
5633,16,12
5634,10,13
5635,16,8
5636,20,9
5637,26,15
5638,17,7
5639,24,9
5640,14,6
5641,24,9
5642,23,15
5643,17,11
5644,24,14
5645,20,13
5646,27,11
5647,25,9
5648,22,20
5649,15,17
5650,22,17
5651,15,21
5652,21,12
5653,19,11
5654,26,23
5655,23,13
5656,18,17
5657,14,15
5658,17,9
5659,14,12
5660,20,17
5661,19,14
5662,19,13
5663,16,14
5664,22,14
5665,21,13
5666,21,9
5667,21,12
5668,23,14
5669,17,15
5670,14,11
5671,30,16
5672,13,16
5673,21,15
5674,23,19
5675,23,14
5676,22,15
5677,27,13
5678,19,15
5679,18,18
5680,31,15
5681,16,15
5682,23,17
5683,25,10
5684,26,15
5685,19,20
5686,17,10
5687,20,13
5688,19,14
5689,18,6
5690,16,5
5691,23,12
5692,23,11
5693,17,12
5694,14,10
5695,23,8
5696,24,10
5697,16,10
5698,21,13
5699,18,11
5700,13,18
5701,25,15
5702,27,15
5703,23,15
5704,19,20
5705,22,13
5706,29,16
5707,15,11
5708,18,20
5709,25,18
5710,22,16
5711,19,13
5712,24,21
5713,18,10
5714,18,12
5715,18,9
5716,24,13
5717,19,12
5718,23,15
5719,19,13
5720,20,15
5721,17,9
5722,17,9
5723,22,9
5724,23,12
5725,19,13
5726,25,13
5727,25,11
5728,15,20
5729,21,14
5730,28,11
5731,20,8
5732,24,19
5733,23,14
5734,22,13
5735,24,15
5736,14,11
5737,20,17
5738,20,15
5739,15,8
5740,22,14
5741,17,13
5742,21,12
5743,10,10
5744,23,16
5745,13,13
5746,14,7
5747,19,16
5748,16,14
5749,16,11
5750,17,7
5751,18,13
5752,23,19
5753,18,12
5754,26,15
5755,21,18
5756,24,10
5757,25,15
5758,13,16
5759,11,19
5760,20,10
5761,25,18
5762,26,16
5763,17,17
5764,12,16
5765,25,12
5766,24,17
5767,19,14
5768,18,20
5769,24,12
5770,11,17
5771,19,12
5772,19,16
5773,15,11
5774,14,12
5775,13,9
5776,17,14
5777,10,16
5778,20,14
5779,12,11
5780,19,11
5781,14,7
5782,26,11
5783,20,6
5784,14,13
5785,22,16
5786,22,14
5787,25,13
5788,21,15
5789,18,14
5790,21,15
5791,24,10
5792,27,8
5793,21,11
5794,21,14
5795,16,15
5796,9,14
5797,14,15
5798,13,13
5799,20,19
5800,23,15
5801,14,11
5802,29,10
5803,21,14
5804,20,19
5805,23,11
5806,21,14
5807,17,19
5808,22,13
5809,17,17
5810,13,14
5811,20,10
5812,17,13
5813,24,12
5814,27,17
5815,16,11
5816,15,13
5817,26,11
5818,16,5
5819,26,23
5820,15,13
5821,17,9
5822,15,8
5823,23,10
5824,20,13
5825,21,18
5826,19,21
5827,15,13
5828,25,16
5829,18,11
5830,25,8
5831,16,16
5832,19,12
5833,16,12
5834,27,14
5835,17,15
5836,18,10
5837,19,14
5838,24,16
5839,21,9
5840,24,14
5841,17,15
5842,19,10
5843,13,13
5844,26,13
5845,19,14
5846,21,13
5847,26,13
5848,19,13
5849,16,12
5850,21,15
5851,20,20
5852,13,12
5853,14,16
5854,22,17
5855,22,12
5856,15,18
5857,27,9
5858,16,11
5859,13,9
5860,17,9
5861,14,12
5862,14,19
5863,15,12
5864,17,13
5865,14,17
5866,24,10
5867,19,13
5868,25,11
5869,19,14
5870,18,15
5871,20,17
5872,18,11
5873,11,12
5874,13,16
5875,23,15
5876,15,11
5877,25,12
5878,13,11
5879,22,9
5880,21,15
5881,25,17
5882,27,13
5883,14,22
5884,16,13
5885,18,12
5886,12,16
5887,22,10
5888,15,11
5889,25,13
5890,29,20
5891,18,18
5892,19,17
5893,15,7
5894,18,12
5895,31,10
5896,19,11
5897,16,14
5898,13,15
5899,18,16
5900,21,16
5901,19,12
5902,25,23
5903,17,18
5904,18,14
5905,19,9
5906,22,23
5907,19,10
5908,24,12
5909,24,13
5910,20,11
5911,24,10
5912,18,10
5913,23,16
5914,25,11
5915,25,9
5916,22,13
5917,20,14
5918,21,22
5919,22,10
5920,13,10
5921,15,22
5922,17,6
5923,20,17
5924,19,16
5925,18,17
5926,13,18
5927,21,17
5928,21,23
5929,14,16
5930,13,16
5931,21,14
5932,17,13
5933,18,6
5934,19,15
5935,26,14
5936,25,11
5937,20,21
5938,20,20
5939,17,11
5940,29,10
5941,21,11
5942,21,17
5943,18,16
5944,21,9
5945,19,14
5946,25,13
5947,21,17
5948,17,10
5949,23,13
5950,18,13
5951,20,21
5952,23,14
5953,19,11
5954,14,18
5955,23,18
5956,16,8
5957,25,15
5958,22,13
5959,25,15
5960,25,20
5961,23,11
5962,13,15
5963,19,13
5964,19,17
5965,15,16
5966,18,18
5967,26,15
5968,9,16
5969,13,18
5970,23,13
5971,19,11
5972,20,17
5973,20,17
5974,22,14
5975,16,18
5976,26,15
5977,23,11
5978,18,19
5979,19,14
5980,23,13
5981,25,13
5982,26,15
5983,23,18
5984,17,8
5985,26,15
5986,17,12
5987,16,13
5988,17,10
5989,18,19
5990,13,15
5991,21,16
5992,25,15
5993,17,9
5994,23,13
5995,20,16
5996,16,11
5997,18,6
5998,18,11
5999,11,15
6000,18,11
6001,18,15
6002,16,11
6003,21,12
6004,28,10
6005,20,16
6006,22,17
6007,18,16
6008,24,12
6009,22,7
6010,17,11
6011,18,14
6012,16,15
6013,20,18
6014,25,12
6015,24,14
6016,18,22
6017,15,24
6018,22,19
6019,19,19
6020,26,4
6021,17,14
6022,16,16
6023,24,15
6024,18,12
6025,17,14
6026,10,18
6027,23,12
6028,13,17
6029,19,15
6030,22,17
6031,21,12
6032,17,11
6033,20,14
6034,18,17
6035,29,12
6036,15,11
6037,19,15
6038,15,18
6039,17,13
6040,20,18
6041,21,11
6042,17,11
6043,21,21
6044,19,13
6045,19,10
6046,21,17
6047,25,12
6048,21,9
6049,16,14
6050,18,17
6051,23,7
6052,17,14
6053,23,8
6054,15,16
6055,25,8
6056,26,9
6057,24,15
6058,14,9
6059,25,15
6060,26,12
6061,22,13
6062,18,7
6063,22,11
6064,19,11
6065,21,18
6066,20,17
6067,28,15
6068,23,13
6069,20,15
6070,25,11
6071,29,15
6072,23,15
6073,15,13
6074,20,22
6075,25,19
6076,24,9
6077,16,9
6078,23,12
6079,19,11
6080,14,11
6081,15,15
6082,19,9
6083,16,18
6084,23,13
6085,18,10
6086,27,13
6087,28,15
6088,21,13
6089,24,12
6090,22,13
6091,21,8
6092,19,18
6093,15,11
6094,13,12
6095,10,14
6096,27,15
6097,15,6
6098,20,10
6099,24,10
6100,20,16
6101,20,11
6102,28,8
6103,23,14
6104,21,17
6105,23,12
6106,17,13
6107,14,17
6108,21,16
6109,26,21
6110,28,16
6111,19,14
6112,27,13
6113,13,14
6114,20,11
6115,23,17
6116,15,14
6117,12,9
6118,19,12
6119,19,13
6120,16,13
6121,14,18
6122,25,21
6123,20,8
6124,11,12
6125,17,13
6126,17,9
6127,21,15
